LABEL,TEXT,URL,EMAIL,PHONE,MainText,message_length,num_named_entities,sentiment_score,TEXT_cleaned,anomaly,cluster
HAM,Ref: 439677703    29/07 11:16:26    Bonus: Dial*559*1#    Amt: N200.00    Prev bal: N5.42    Bal: N205.42    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,162,0,0,ref 439677703    2907 111626    bonus dial5591    amt n20000    prev bal n542    bal n20542    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 438037087    23/07 20:57:49    Bonus: Dial*559*1#    Amt: N200.00    Prev bal: N87.54    Bal: N287.54    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,163,0,0,ref 438037087    2307 205749    bonus dial5591    amt n20000    prev bal n8754    bal n28754    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 437711569    23/07 06:49:39    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N90.46    Bal: N190.46    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,163,0,0,ref 437711569    2307 064939    bonus dial5591    amt n10000    prev bal n9046    bal n19046    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 437707461    23/07 06:29:56    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,162,0,0,ref 437707461    2307 062956    bonus dial5591    amt n10000    prev bal n000    bal n10000    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 437173535    21/07 14:35:12    Bonus: Dial*559*1#    Amt: N1,,,,,65,0,0,ref 437173535    2107 143512    bonus dial5591    amt n1,1,0
HAM,Ref: 436671796    19/07 16:58:58    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.08    Bal: N100.08    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,162,0,0,ref 436671796    1907 165858    bonus dial5591    amt n10000    prev bal n008    bal n10008    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 436167242    18/07 07:34:12    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,162,0,0,ref 436167242    1807 073412    bonus dial5591    amt n10000    prev bal n000    bal n10000    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 435784334    17/07 07:42:57    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,162,0,0,ref 435784334    1707 074257    bonus dial5591    amt n10000    prev bal n000    bal n10000    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 434935585    14/07 19:36:00    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: MTN VTU TopUp,,,,,162,0,0,ref 434935585    1407 193600    bonus dial5591    amt n10000    prev bal n000    bal n10000    visit httpvtmmtnonlinecom  from mtn vtu topup,1,0
HAM,Ref: 43052745203/07 14:46:42Amt: N1,,,,,35,0,0,ref 4305274520307 144642amt n1,1,0
HAM,Ref: 424430613    19/06 18:42:01    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.30    Bal: N100.30    Visit: http://vtm.mtnonline.com/  From: 2348145614052,,,,,162,0,0,ref 424430613    1906 184201    bonus dial5591    amt n10000    prev bal n030    bal n10030    visit httpvtmmtnonlinecom  from 2348145614052,1,0
HAM,Ref: 422477005    15/06 01:53:00    Bonus: Dial*559*1#    Amt: N200.00    Prev bal: N0.00    Bal: N200.00    Visit: http://vtm.mtnonline.com/  From: 2348145614052,,,,,162,0,0,ref 422477005    1506 015300    bonus dial5591    amt n20000    prev bal n000    bal n20000    visit httpvtmmtnonlinecom  from 2348145614052,1,0
HAM,Ref: 417006461    03/06 15:45:54    Bonus: Dial*559*1#    Amt: N1,,,,,65,0,0,ref 417006461    0306 154554    bonus dial5591    amt n1,1,0
HAM,Ref: 409465434    15/05 13:58:46    Bonus: Dial*559*1#    Amt: N100.00    Prev bal: N0.00    Bal: N100.00    Visit: http://vtm.mtnonline.com/  From: 2348145614052,,,,,162,0,0,ref 409465434    1505 135846    bonus dial5591    amt n10000    prev bal n000    bal n10000    visit httpvtmmtnonlinecom  from 2348145614052,1,0
HAM,Good morning ma,,,,,15,0,0.7,good morning ma,1,0
HAM,Goodmrni ma,,,,,11,1,0,goodmrni ma,1,0
HAM,To enjoy 100% bonus for airtime purchase on your Airtel line,,,,,60,0,0.4,to enjoy 100 bonus for airtime purchase on your airtel line,1,0
HAM,Buy airtime on your Airtel line with AccessMoney *903# & enjoy 100% bonus. Visit any Access Bank branch to fund your wallet. For enquiries,,,,,138,2,0.4,buy airtime on your airtel line with accessmoney 903  enjoy 100 bonus visit any access bank branch to fund your wallet for enquiries,1,0
HAM,Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register,,,,,82,2,0,now you can buy airtime  send money with accessmoney just dial 903 to register,1,0
HAM,Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register,,,,,82,2,0,now you can buy airtime  send money with accessmoney just dial 903 to register,1,0
HAM,To enjoy 100% bonus for airtime purchase on your Airtel line,,,,,60,0,0.4,to enjoy 100 bonus for airtime purchase on your airtel line,1,0
HAM,Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register,,,,,82,2,0,now you can buy airtime  send money with accessmoney just dial 903 to register,1,0
SPAM,APPRECIATE GOD WITH UR CALLER TUNE For Excellent Jesus ,,,,,55,1,1,appreciate god with ur caller tune for excellent jesus ,1,0
HAM,I've Dropped It At D Dept Ma.Dat Was Wat I Was Trying 2 Tell U,,,,,62,0,0,ive dropped it at d dept madat was wat i was trying 2 tell u,1,0
HAM,Am in a seminar @ international center. You can drop it @ Mr Aborisade' s office.,,,,,81,1,-0.05,am in a seminar  international center you can drop it  mr aborisade s office,1,0
HAM,Pls send 200 card to this number Name: Dr. ShodiyaTel: 0803 455 1851,,,,,68,1,0,pls send 200 card to this number name dr shodiyatel 0803 455 1851,1,0
HAM,Name: Erioluwa MscTel: 080XXXXXX25Name: Erioluwa Msc1Tel: 070XXXXXX13,,,,,69,1,0,name erioluwa msctel 080xxxxxx25name erioluwa msc1tel 070xxxxxx13,1,0
HAM,Name: Erioluwa MscTel: 080XXXXXX25Name: Erioluwa Msc1Tel: 070XXXXXX14,,,,,69,1,0,name erioluwa msctel 080xxxxxx25name erioluwa msc1tel 070xxxxxx14,1,0
HAM,Name: Abiodun MscTel: 080XXXXX597Name: Abiodun Msc1Tel: 080XXXXXXX41,,,,,68,2,0,name abiodun msctel 080xxxxx597name abiodun msc1tel 080xxxxxxx41,1,0
HAM,Name: My New gtb NoTel: 00XXXXXX36,,,,,34,0,0.136363636,name my new gtb notel 00xxxxxx36,1,0
HAM,"Please call me. Test your brain power with riddles delivered to you daily. Text ""RIDDLE"" TO 33334 at only N50 weekly",,,,,116,1,0,please call me test your brain power with riddles delivered to you daily text riddle to 33334 at only n50 weekly,1,0
HAM,May d new month bring many opportunities for success. May all ur dreams become realities & all ur efforts be turned to great achievmnts IJN.,,,,,140,1,0.434090909,may d new month bring many opportunities for success may all ur dreams become realities  all ur efforts be turned to great achievmnts ijn,1,0
HAM,7.21E+11,,,,,8,0,0,7.21E+13,1,0
SPAM,Hey. Entertain your callers with new Hello Tunes whenever they call you! Dial 791 now!,,,,,86,0,0.213068182,hey entertain your callers with new hello tunes whenever they call you dial 791 now,1,0
SPAM,If your number ends in 5,,,,,24,0,0,if your number ends in 5,1,111
SPAM,GREAT NEWS!We celebrate Nigeria's 100 years &we give away the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777 & participate!N100/SMS,,,,,153,3,0.9,great newswe celebrate nigerias 100 years we give away the nigeria centenary 100 million naira mega jackpotsend win to 35777  participaten100sms,1,0
SPAM,Celebrate with us & you can win the 'Nigeria Centenary 100 Million Naira Mega Jackpot'! Send WIN to 35777 and participate now!N100/SMS,,,,,134,3,0.9,celebrate with us  you can win the nigeria centenary 100 million naira mega jackpot send win to 35777 and participate nown100sms,1,0
SPAM,Does your number end in 5?TODAY 27/07you're chosen to participate for the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777!N100/SMS,,,,,151,1,0.8,does your number end in 5today 2707youre chosen to participate for the nigeria centenary 100 million naira mega jackpotsend win to 35777n100sms,1,0
SPAM,You can be the Lucky Winner of the Centenary Mega Jackpot of 100M Naira! To Celebrate Nigeria @ 100! Text 100 to 35777 NOW. Daily prizes still up for grabs.,,,,,156,1,0.260416667,you can be the lucky winner of the centenary mega jackpot of 100m naira to celebrate nigeria  100 text 100 to 35777 now daily prizes still up for grabs,1,0
SPAM,Someone will win the 100M Naira Centenary Mega Jackpot to Celebrate Nigeria @ 100yrs old!Text 100 to 35777 & our daily prizes continue. It Could be YOU!,,,,,152,2,0.4,someone will win the 100m naira centenary mega jackpot to celebrate nigeria  100yrs oldtext 100 to 35777  our daily prizes continue it could be you,1,0
SPAM,TICKETS FOR GRAB!You are chosen to participate for a trip to Brazil from 'Centenary World Cup'!Send WIN to 35777 & you can grab a ticket!N100/SMS,,,,,145,1,0.8,tickets for grabyou are chosen to participate for a trip to brazil from centenary world cupsend win to 35777  you can grab a ticketn100sms,1,0
SPAM,If your number ends in 5 &you received this SMS TODAY 07/07'Centenary World Cup' chose you to participate for N 100,,,,,115,0,0,if your number ends in 5 you received this sms today 0707centenary world cup chose you to participate for n 100,1,0
SPAM,If your number ends in 5 &you received this SMS TODAY 11/06'Centenary World Cup' chose you to participate for N 100,,,,,115,0,0,if your number ends in 5 you received this sms today 1106centenary world cup chose you to participate for n 100,1,0
SPAM,OFFICIAL NIGERIA CENTENARY PROMO! N100m cash + 1CAR Daily & 563 OTHER WINNERS EVERYDAY!Enter NOW! Send WIN to 35777. SMS   N100. Live Draw on NTA   8pm daily.,,,,,158,3,0.156022727,official nigeria centenary promo n100m cash  1car daily  563 other winners everydayenter now send win to 35777 sms   n100 live draw on nta   8pm daily,1,0
SPAM,Official Nigeria Centenary Lottery 6of49 Game!Every day Live on NTA@8pm60MILLION CASH+78 LUXURY CARS+270 KEKE CENTENARY.Enter TODAY,,,,,131,1,0.136363636,official nigeria centenary lottery 6of49 gameevery day live on nta8pm60million cash78 luxury cars270 keke centenaryenter today,1,0
SPAM,CENTENARY LOTTERY 6 OF 49! CENTENARY OFFICIAL NIGERIAL GAME! Send WIN for N60,,,,,77,4,0.15,centenary lottery 6 of 49 centenary official nigerial game send win for n60,1,0
SPAM,Get the latest Mercy Remix  by the Praiz and Diana king on MTN Callertune! Text 75 to 4100 to get it now. N50/tune,,,,,114,5,0.625,get the latest mercy remix  by the praiz and diana king on mtn callertune text 75 to 4100 to get it now n50tune,1,0
SPAM,Enjoy updates on global business,,,,,32,0,0.2,enjoy updates on global business,1,0
SPAM,Get the latest hit Dorobucci by The Mavins crew on MTN Callertune! Text 030100 to 4100 to get it now. N50/tune.,,,,,111,4,0.625,get the latest hit dorobucci by the mavins crew on mtn callertune text 030100 to 4100 to get it now n50tune,1,0
SPAM,Get the hot new single Tchelete by Davido & Mafikizolo! Text 68 to 4100 for the Callertune @ N50 ,,,,,97,2,0.099025974,get the hot new single tchelete by davido  mafikizolo text 68 to 4100 for the callertune  n50 ,1,0
SPAM,Get your Callers listening to Olomi by  Ara  on MTN Callertunez. Text 019803 to 4100 to get it now for N50.,,,,,107,2,0,get your callers listening to olomi by  ara  on mtn callertunez text 019803 to 4100 to get it now for n50,1,0
SPAM,Get the hot single from Mocheddah ft. Phyno,,,,,43,1,0.089285714,get the hot single from mocheddah ft phyno,1,0
SPAM,Get your Callers listening to Johny by Yemi Alade on MTN Callertunez. Text 031051 to 4100 to get it now for N50.,,,,,112,3,0,get your callers listening to johny by yemi alade on mtn callertunez text 031051 to 4100 to get it now for n50,1,0
SPAM,Get the best in health&fitness daily when you subscribe to Medplus health tips. Text Medplus. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe,,,,,158,2,0.5,get the best in healthfitness daily when you subscribe to medplus health tips text medplus text yes to 5021 to subscribe n50wklytext stop to unsubscribe,1,0
SPAM,Boost your spiritual life with daily quotes by Bishop David Oyedepo,,,,,67,1,0,boost your spiritual life with daily quotes by bishop david oyedepo,1,0
SPAM,Catch the Football fever on Facebook without internet. Dial *510# and join Free quick Facebook now!,,,,,99,0,0.408333333,catch the football fever on facebook without internet dial 510 and join free quick facebook now,1,0
HAM,Received with  thanks sir.,,,,,26,0,0.2,received with  thanks sir,1,0
HAM,Prof Adagunodo 080XXXXXX09,,,,,26,0,0,prof adagunodo 080xxxxxx09,1,0
HAM,Send Dr soda,,,,,12,0,0,send dr soda,1,0
HAM,Folake,,,,,6,0,0,folake,1,0
HAM,Good afternoon sir,,,,,18,0,0.7,good afternoon sir,1,0
HAM, Kindly send your PhD research topic for inclusion in NCS conference proceedings. It is urgent.,,,,,95,1,0.6, kindly send your phd research topic for inclusion in ncs conference proceedings it is urgent,1,0
HAM,Good evening sir,,,,,16,0,0.7,good evening sir,1,0
HAM,Name: Dami MscTel: 070XXXXXX62Name: Dami Msc1Tel: 08XXXXXXX06,,,,,61,1,0,name dami msctel 070xxxxxx62name dami msc1tel 08xxxxxxx06,1,0
HAM,Pls send me dammy's phone nbr,,,,,29,0,0,pls send me dammys phone nbr,1,0
HAM,Okay sir,,,,,8,0,0.5,okay sir,1,0
HAM,Pls read up bifurcation theory of dynmical system in order to apply to your msc research. You need to transform the scheme into a differential eqn. ,,,,,148,0,0,pls read up bifurcation theory of dynmical system in order to apply to your msc research you need to transform the scheme into a differential eqn ,1,0
HAM,Name: Ajagbe ImmigrationTel: 08XXXXXXX92,,,,,40,1,0,name ajagbe immigrationtel 08xxxxxxx92,1,0
HAM,On my way to bishop court,,,,,25,0,0,on my way to bishop court,1,0
HAM,We are u?,,,,,9,0,0,we are u,1,0
HAM,Come to the Bishopcourt in parakin. I suppose,,,,,45,0,0,come to the bishopcourt in parakin i suppose,1,0
HAM,Where are u? I am in a mtg in parakin:-) .,,,,,42,0,0.5,where are u i am in a mtg in parakin ,1,0
HAM,I am in the Pg Seminar Room,,,,,27,0,0,i am in the pg seminar room,1,0
HAM,Dr adesina gave us apptmnt for 12pm in his office,,,,,49,1,0,dr adesina gave us apptmnt for 12pm in his office,1,0
HAM,From Osodu take a bus to Badagry. At Badagry ask for Living Faith Church. Take the road neside the road to Golden suite Hotel. That is where we r staying,,,,,153,4,0.3,from osodu take a bus to badagry at badagry ask for living faith church take the road neside the road to golden suite hotel that is where we r staying,1,0
HAM,Name: feyiTel: 08103610826,,,,,26,0,0,name feyitel 08103610826,1,0
HAM,E se jare ore mi. Ehn,,,,,21,0,0,e se jare ore mi ehn,1,0
HAM,Really,,,,,6,0,0.2,really,1,0
HAM,Evenin sis mi,,,,,13,0,0,evenin sis mi,1,0
HAM,Txn Id R140804.1915.210257 to recharge 45 NGN from 7087214890 is successful. New balance is 45.19 NGN,,,,,101,3,0.443181818,txn id r1408041915210257 to recharge 45 ngn from 7087214890 is successful new balance is 4519 ngn,1,0
HAM,Txn Id R140803.1416.220139 to recharge 45 NGN from 7087214890 is successful. New balance is 45.09 NGN,,,,,101,3,0.443181818,txn id r1408031416220139 to recharge 45 ngn from 7087214890 is successful new balance is 4509 ngn,1,0
HAM,Txn Id R140801.1727.220106 to recharge 45 NGN from 7087214890 is successful. New balance is 51.49 NGN,,,,,101,3,0.443181818,txn id r1408011727220106 to recharge 45 ngn from 7087214890 is successful new balance is 5149 ngn,1,0
HAM,Txn Id R140728.1340.210177 to recharge 45 NGN from 7087214890 is successful. New balance is 45.29 NGN,,,,,101,3,0.443181818,txn id r1407281340210177 to recharge 45 ngn from 7087214890 is successful new balance is 4529 ngn,1,0
HAM,s,,,,,1,0,0,s,1,0
HAM,Txn Id R140717.0847.220159 to recharge 45 NGN from 7087214890 is successful. New balance is 45.20 NGN,,,,,101,3,0.443181818,txn id r1407170847220159 to recharge 45 ngn from 7087214890 is successful new balance is 4520 ngn,1,0
HAM,Txn Id R140714.1731.220240 to recharge 45 NGN from 7087214890 is successful. New balance is 45.21 NGN,,,,,101,3,0.443181818,txn id r1407141731220240 to recharge 45 ngn from 7087214890 is successful new balance is 4521 ngn,1,0
HAM,Txn Id R140711.1216.220017 to recharge 45 NGN from 7087214890 is successful. New balance is 50 NGN,,,,,98,3,0.443181818,txn id r1407111216220017 to recharge 45 ngn from 7087214890 is successful new balance is 50 ngn,1,0
HAM,Txn Id R140710.1622.210150 to recharge 45 NGN from 7087214890 is successful. New balance is 48.74 NGN,,,,,101,2,0.443181818,txn id r1407101622210150 to recharge 45 ngn from 7087214890 is successful new balance is 4874 ngn,1,0
HAM,Txn Id R140706.1452.220066 to recharge 45 NGN from 7087214890 is successful. New balance is 45.04 NGN,,,,,101,3,0.443181818,txn id r1407061452220066 to recharge 45 ngn from 7087214890 is successful new balance is 4504 ngn,1,0
HAM,Txn Id R140704.1451.220105 to recharge 45 NGN from 7087214890 is successful. New balance is 48.24 NGN,,,,,101,3,0.443181818,txn id r1407041451220105 to recharge 45 ngn from 7087214890 is successful new balance is 4824 ngn,1,0
HAM,Txn Id R140703.1129.220180 to recharge 45 NGN from 7087214890 is successful. New balance is 45.04 NGN,,,,,101,3,0.443181818,txn id r1407031129220180 to recharge 45 ngn from 7087214890 is successful new balance is 4504 ngn,1,0
HAM,Txn Id R140702.1931.210257 to recharge 90 NGN from 7087214890 is successful. New balance is 123.20 NGN,,,,,102,2,0.443181818,txn id r1407021931210257 to recharge 90 ngn from 7087214890 is successful new balance is 12320 ngn,1,0
HAM,Txn Id R140701.2311.220091 to recharge 45 NGN from 7087214890 is successful. New balance is 45 NGN,,,,,98,3,0.443181818,txn id r1407012311220091 to recharge 45 ngn from 7087214890 is successful new balance is 45 ngn,1,0
HAM,Txn Id R140628.1003.210023 to recharge 45 NGN from 7087214890 is successful. New balance is 50.10 NGN,,,,,101,2,0.443181818,txn id r1406281003210023 to recharge 45 ngn from 7087214890 is successful new balance is 5010 ngn,1,0
HAM,Txn Id R140625.2151.210016 to recharge 45 NGN from 7087214890 is successful. New balance is 45.30 NGN,,,,,101,3,0.443181818,txn id r1406252151210016 to recharge 45 ngn from 7087214890 is successful new balance is 4530 ngn,1,0
HAM,s,,,,,1,0,0,s,1,0
HAM,Txn Id R140625.0818.220090 to recharge 45 NGN from 7087214890 is successful. New balance is 45.10 NGN,,,,,101,3,0.443181818,txn id r1406250818220090 to recharge 45 ngn from 7087214890 is successful new balance is 4510 ngn,1,0
HAM,Txn Id R140622.1738.210176 to recharge 90 NGN from 7087214890 is successful. New balance is 90.10 NGN,,,,,101,2,0.443181818,txn id r1406221738210176 to recharge 90 ngn from 7087214890 is successful new balance is 9010 ngn,1,0
HAM,Txn Id R140622.1738.210176 to recharge 90 NGN from 7087214890 is successful. New balance is 90.10 NGN,,,,,101,2,0.443181818,txn id r1406221738210176 to recharge 90 ngn from 7087214890 is successful new balance is 9010 ngn,1,0
HAM,Txn Id R140618.2312.210010 to recharge 90 NGN from 7087214890 is successful. New balance is 90.02 NGN,,,,,101,2,0.443181818,txn id r1406182312210010 to recharge 90 ngn from 7087214890 is successful new balance is 9002 ngn,1,0
HAM,Txn Id R140614.2143.210022 to recharge 90 NGN from 7087214890 is successful. New balance is 90.22 NGN,,,,,101,2,0.443181818,txn id r1406142143210022 to recharge 90 ngn from 7087214890 is successful new balance is 9022 ngn,1,0
HAM,Txn Id R140610.1914.220027 to recharge 45 NGN from 7087214890 is successful. New balance is 45.30 NGN,,,,,101,3,0.443181818,txn id r1406101914220027 to recharge 45 ngn from 7087214890 is successful new balance is 4530 ngn,1,0
HAM,Txn Id R140606.1221.210060 to recharge 45 NGN from 7087214890 is successful. New balance is 45.10 NGN,,,,,101,3,0.443181818,txn id r1406061221210060 to recharge 45 ngn from 7087214890 is successful new balance is 4510 ngn,1,0
HAM,Txn Id R140529.1902.210109 to recharge 90 NGN from 7087214890 is successful. New balance is 90.35 NGN,,,,,101,1,0.443181818,txn id r1405291902210109 to recharge 90 ngn from 7087214890 is successful new balance is 9035 ngn,1,0
HAM,Txn Id R140522.1948.220401 to recharge 45 NGN from 7087214890 is successful. New balance is 45.15 NGN,,,,,101,3,0.443181818,txn id r1405221948220401 to recharge 45 ngn from 7087214890 is successful new balance is 4515 ngn,1,0
HAM,Txn Id R140518.1404.220051 to recharge 45 NGN from 7087214890 is successful. New balance is 45.35 NGN,,,,,101,3,0.443181818,txn id r1405181404220051 to recharge 45 ngn from 7087214890 is successful new balance is 4535 ngn,1,0
HAM,Txn Id R140518.1404.220051 to recharge 45 NGN from 7087214890 is successful. New balance is 45.35 NGN,,,,,101,3,0.443181818,txn id r1405181404220051 to recharge 45 ngn from 7087214890 is successful new balance is 4535 ngn,1,0
HAM,Txn Id R140512.2011.210158 to recharge 180 NGN from 7087214890 is successful. New balance is 185.85 NGN,,,,,103,3,0.443181818,txn id r1405122011210158 to recharge 180 ngn from 7087214890 is successful new balance is 18585 ngn,1,0
HAM,Txn Id R140507.0946.220134 to recharge 45 NGN from 7087214890 is successful. New balance is 71.45 NGN,,,,,101,3,0.443181818,txn id r1405070946220134 to recharge 45 ngn from 7087214890 is successful new balance is 7145 ngn,1,0
HAM,Txn Id R140502.0802.210087 to recharge 45 NGN from 7087214890 is successful. New balance is 45.15 NGN,,,,,101,3,0.443181818,txn id r1405020802210087 to recharge 45 ngn from 7087214890 is successful new balance is 4515 ngn,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Your Auto Credit is now active. You will be automatically credited when your balance falls below N 7.20 (12K/SEC). To unsubscribe dial *500#.,,,,,141,1,-0.133333333,your auto credit is now active you will be automatically credited when your balance falls below n 720 12ksec to unsubscribe dial 500,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,FOLAKE DEAR,,,,,11,1,0,folake dear,1,0
HAM,guday 2 u folake,,,,,16,0,0,guday 2 u folake,1,0
SPAM,Subscribe and receive timely Medicare Tips on ur Phone. For General Health Tips,,,,,79,1,0.05,subscribe and receive timely medicare tips on ur phone for general health tips,1,0
SPAM,Get all the news,,,,,16,0,0,get all the news,1,0
SPAM,For the latest Breaking News and Top Stories,,,,,44,1,0.5,for the latest breaking news and top stories,1,0
SPAM,Get the Leadership Newspaper delivered to your mobile phone everyday! Text LDW to 4900 to subscribe @N30 weekly,,,,,111,1,-0.25,get the leadership newspaper delivered to your mobile phone everyday text ldw to 4900 to subscribe n30 weekly,1,0
SPAM,Get latest football news from SuperSport. Text SSW to 4900 for 7 days free,,,,,74,2,0.45,get latest football news from supersport text ssw to 4900 for 7 days free,1,0
SPAM,For all World news and comments on the top international stories,,,,,64,0,0.25,for all world news and comments on the top international stories,1,0
SPAM,Get Tell Magazine delivered directly to you mobile phone,,,,,56,0,0.1,get tell magazine delivered directly to you mobile phone,1,0
SPAM,Get the latest international breaking news on MTN Mobile Newspaper,,,,,66,1,0.25,get the latest international breaking news on mtn mobile newspaper,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,Dear Customer,,,,,13,0,0,dear customer,1,0
HAM,May this month be filled with the goodness & mercy of God for you & your household. I decree,,,,,92,0,0.4,may this month be filled with the goodness  mercy of god for you  your household i decree,1,0
HAM,Good morning,,,,,12,0,0.7,good morning,1,0
HAM,Each moment in a day has  its own value,,,,,39,0,0.6,each moment in a day has  its own value,1,0
HAM,Dear subscriber,,,,,15,0,0,dear subscriber,1,0
HAM,Enjoy your share of N200 Airtime today,,,,,38,0,0.4,enjoy your share of n200 airtime today,1,0
HAM,Welcome to Extra CreditReply with1 for Auto Credit2 for Get it now,,,,,66,0,0.4,welcome to extra creditreply with1 for auto credit2 for get it now,1,0
HAM,Enjoy Additional Airtime today. Call 14120 for FREE to get yours Now,,,,,68,0,0.4,enjoy additional airtime today call 14120 for free to get yours now,1,0
HAM,Call 14120 for FREE everytime you NEED to get Airtime...,,,,,56,1,0.4,call 14120 for free everytime you need to get airtime,1,0
HAM,Unsuccessful.Youdonothaveenoughbalancetosubscribeforthisservice.Pleaserechargeandtryagain.,,,,,90,0,0,unsuccessfulyoudonothaveenoughbalancetosubscribeforthisservicepleaserechargeandtryagain,1,0
HAM,Successful.YourTalkMoreAccounthasbeencreditedwithN240forcalls/sms/datavalidfor24hrs,,,,,83,0,0,successfulyourtalkmoreaccounthasbeencreditedwithn240forcallssmsdatavalidfor24hrs,1,0
HAM,Don't MISS out on our N200 AIRTIME today. Call 14120 for FREE to get yours Now,,,,,78,0,0.4,dont miss out on our n200 airtime today call 14120 for free to get yours now,1,0
HAM,We have N200 Airtime up for GRABS!! Call 14120 for FREE to get yours Now,,,,,72,1,0.4,we have n200 airtime up for grabs call 14120 for free to get yours now,1,0
HAM,Call 14120 for FREE to Enjoy Airtime....Always,,,,,46,1,0.4,call 14120 for free to enjoy airtimealways,1,0
HAM,TGIF!!! CAll 14120 to Enjoy Additional Airtime today,,,,,52,1,0.4,tgif call 14120 to enjoy additional airtime today,1,0
